"FIPS","FSA County","Program Year","Pasture Type","Qualifying Drought Event","Qualifying Date","Drought Factor","Maximum Eligible Payment Months","Payment Factor"
"31115","31115",2013,"Long Season Small Grains","D3a","2013-04-09",3,2,2
"31115","31115",2013,"Long Season Small Grains","D3b","2013-05-06",4,2,2
"31115","31115",2013,"Native Pasture","D3a","2013-05-01",3,5,3
"31115","31115",2013,"Native Pasture","D2","2013-07-22",1,5,3
"31117","31117",2013,"Forage Sorghum","D4a","2013-07-01",4,2,2
"31117","31117",2013,"Forage Sorghum","D4b","2013-07-29",5,2,2
"31117","31117",2013,"Forage Sorghum","D3a","2013-08-06",3,2,2
"31117","31117",2013,"Forage Sorghum","D3b","2013-09-02",4,2,2
"31117","31117",2013,"Improved Pasture","D4a","2013-05-01",4,5,5
"31117","31117",2013,"Improved Pasture","D4b","2013-06-03",5,5,5
"31117","31117",2013,"Improved Pasture","D3a","2013-08-06",3,5,5
"31117","31117",2013,"Improved Pasture","D3b","2013-09-02",4,5,5
"31117","31117",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31117","31117",2013,"Long Season Small Grains","D4b","2013-04-29",5,2,2
"31117","31117",2013,"Native Pasture","D4a","2013-05-01",4,5,5
"31117","31117",2013,"Native Pasture","D4b","2013-06-03",5,5,5
"31117","31117",2013,"Native Pasture","D3a","2013-08-06",3,5,5
"31117","31117",2013,"Native Pasture","D3b","2013-09-02",4,5,5
"31119","31119",2013,"Forage Sorghum","D2","2013-08-25",1,2,1
"31119","31119",2013,"Improved Pasture","D3a","2013-05-01",3,5,3
"31119","31119",2013,"Improved Pasture","D2","2013-07-15",1,5,3
"31119","31119",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31119","31119",2013,"Long Season Small Grains","D3a","2013-04-09",3,2,2
"31119","31119",2013,"Long Season Small Grains","D3b","2013-05-06",4,2,2
"31119","31119",2013,"Native Pasture","D3a","2013-05-01",3,5,3
"31119","31119",2013,"Native Pasture","D2","2013-07-15",1,5,3
"31121","31121",2013,"Forage Sorghum","D2","2013-08-25",1,2,1
"31121","31121",2013,"Improved Pasture","D3a","2013-05-01",3,5,3
"31121","31121",2013,"Improved Pasture","D2","2013-07-22",1,5,3
"31121","31121",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31121","31121",2013,"Long Season Small Grains","D3a","2013-04-09",3,2,2
"31121","31121",2013,"Long Season Small Grains","D3b","2013-05-06",4,2,2
"31121","31121",2013,"Native Pasture","D3a","2013-05-01",3,5,3
"31121","31121",2013,"Native Pasture","D2","2013-07-22",1,5,3
"31123","31123",2013,"Forage Sorghum","D3a","2013-07-01",3,2,2
"31123","31123",2013,"Forage Sorghum","D3b","2013-07-29",4,2,2
"31123","31123",2013,"Improved Pasture","D3a","2013-05-01",3,5,4
"31123","31123",2013,"Improved Pasture","D3b","2013-06-03",4,5,4
"31123","31123",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31123","31123",2013,"Long Season Small Grains","D3a","2013-04-16",3,2,2
"31123","31123",2013,"Long Season Small Grains","D3b","2013-05-13",4,2,2
"31123","31123",2013,"Native Pasture","D3a","2013-05-01",3,5,4
"31123","31123",2013,"Native Pasture","D3b","2013-06-03",4,5,4
"31125","31125",2013,"Forage Sorghum","D2","2013-08-25",1,2,1
"31125","31125",2013,"Improved Pasture","D3a","2013-05-01",3,5,3
"31125","31125",2013,"Improved Pasture","D2","2013-07-22",1,5,3
"31125","31125",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31125","31125",2013,"Long Season Small Grains","D3a","2013-04-09",3,2,2
"31125","31125",2013,"Long Season Small Grains","D3b","2013-05-06",4,2,2
"31125","31125",2013,"Native Pasture","D3a","2013-05-01",3,5,3
"31125","31125",2013,"Native Pasture","D2","2013-07-22",1,5,3
"31129","31129",2013,"Improved Pasture","D2","2013-06-25",1,5,1
"31129","31129",2013,"Long Season Small Grains","D3a","2013-04-01",3,2,2
"31129","31129",2013,"Long Season Small Grains","D2","2013-05-27",1,2,2
"31129","31129",2013,"Native Pasture","D2","2013-06-25",1,5,1
"31131","31131",2013,"Long Season Small Grains","D3a","2013-04-01",3,2,2
"31135","31135",2013,"Forage Sorghum","D3a","2013-07-01",3,2,2
"31135","31135",2013,"Forage Sorghum","D3b","2013-07-29",4,2,2
"31135","31135",2013,"Improved Pasture","D4a","2013-05-01",4,5,4
"31135","31135",2013,"Improved Pasture","D3a","2013-05-28",3,5,4
"31135","31135",2013,"Improved Pasture","D3b","2013-06-24",4,5,4
"31135","31135",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31135","31135",2013,"Long Season Small Grains","D4b","2013-04-29",5,2,2
"31135","31135",2013,"Long Season Small Grains","D3a","2013-05-28",3,2,2
"31135","31135",2013,"Native Pasture","D4a","2013-05-01",4,5,4
"31135","31135",2013,"Native Pasture","D3a","2013-05-28",3,5,4
"31135","31135",2013,"Native Pasture","D3b","2013-06-24",4,5,4
"31137","31137",2013,"Forage Sorghum","D3a","2013-07-01",3,2,2
"31137","31137",2013,"Forage Sorghum","D3b","2013-07-29",4,2,2
"31137","31137",2013,"Improved Pasture","D3a","2013-05-01",3,5,4
"31137","31137",2013,"Improved Pasture","D3b","2013-06-03",4,5,4
"31137","31137",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31137","31137",2013,"Long Season Small Grains","D3a","2013-04-09",3,2,2
"31137","31137",2013,"Long Season Small Grains","D3b","2013-05-06",4,2,2
"31137","31137",2013,"Native Pasture","D3a","2013-05-01",3,5,4
"31137","31137",2013,"Native Pasture","D3b","2013-06-03",4,5,4
"31139","31139",2013,"Forage Sorghum","D2","2013-08-25",1,2,1
"31139","31139",2013,"Improved Pasture","D3a","2013-05-01",3,5,3
"31139","31139",2013,"Improved Pasture","D2","2013-07-15",1,5,3
"31139","31139",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31139","31139",2013,"Long Season Small Grains","D3a","2013-04-09",3,2,2
"31139","31139",2013,"Long Season Small Grains","D3b","2013-05-06",4,2,2
"31139","31139",2013,"Native Pasture","D3a","2013-05-01",3,5,3
"31139","31139",2013,"Native Pasture","D2","2013-07-15",1,5,3
"31141","31141",2013,"Forage Sorghum","D2","2013-08-26",1,2,1
"31141","31141",2013,"Improved Pasture","D3a","2013-05-01",3,5,3
"31141","31141",2013,"Improved Pasture","D2","2013-08-26",1,5,3
"31141","31141",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31141","31141",2013,"Long Season Small Grains","D3a","2013-04-09",3,2,2
"31141","31141",2013,"Long Season Small Grains","D3b","2013-05-06",4,2,2
"31141","31141",2013,"Native Pasture","D3a","2013-05-01",3,5,3
"31141","31141",2013,"Native Pasture","D2","2013-08-26",1,5,3
"31143","31143",2013,"Improved Pasture","D3a","2013-05-01",3,5,3
"31143","31143",2013,"Long Season Small Grains","D3a","2013-04-01",3,2,2
"31143","31143",2013,"Long Season Small Grains","D3b","2013-04-29",4,2,2
"31143","31143",2013,"Native Pasture","D3a","2013-05-01",3,5,3
"31145","31145",2013,"Forage Sorghum","D4a","2013-07-01",4,2,2
"31145","31145",2013,"Forage Sorghum","D4b","2013-07-29",5,2,2
"31145","31145",2013,"Improved Pasture","D4a","2013-05-01",4,5,5
"31145","31145",2013,"Improved Pasture","D4b","2013-06-03",5,5,5
"31145","31145",2013,"Improved Pasture","D3a","2013-09-17",3,5,5
"31145","31145",2013,"Improved Pasture","D3b","2013-10-14",4,5,5
"31145","31145",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31145","31145",2013,"Long Season Small Grains","D4b","2013-04-29",5,2,2
"31145","31145",2013,"Native Pasture","D4a","2013-05-01",4,5,5
"31145","31145",2013,"Native Pasture","D4b","2013-06-03",5,5,5
"31145","31145",2013,"Native Pasture","D3a","2013-09-17",3,5,5
"31145","31145",2013,"Native Pasture","D3b","2013-10-14",4,5,5
"31149","31149",2013,"Forage Sorghum","D2","2013-08-25",1,2,1
"31149","31149",2013,"Improved Pasture","D3a","2013-05-01",3,5,4
"31149","31149",2013,"Improved Pasture","D3b","2013-06-03",4,5,4
"31149","31149",2013,"Improved Pasture","D2","2013-07-29",1,5,4
"31149","31149",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31149","31149",2013,"Long Season Small Grains","D3a","2013-04-09",3,2,2
"31149","31149",2013,"Long Season Small Grains","D3b","2013-05-06",4,2,2
"31149","31149",2013,"Native Pasture","D3a","2013-05-01",3,5,4
"31149","31149",2013,"Native Pasture","D3b","2013-06-03",4,5,4
"31149","31149",2013,"Native Pasture","D2","2013-07-29",1,5,4
"31151","31151",2013,"Long Season Small Grains","D3a","2013-04-01",3,2,2
"31153","31153",2013,"Long Season Small Grains","D3a","2013-04-01",3,2,2
"31155","31155",2013,"Long Season Small Grains","D3a","2013-04-01",3,2,2
"31157","31157",2013,"Forage Sorghum","D3a","2013-07-01",3,2,2
"31157","31157",2013,"Forage Sorghum","D3b","2013-07-29",4,2,2
"31157","31157",2013,"Improved Pasture","D3a","2013-05-01",3,5,4
"31157","31157",2013,"Improved Pasture","D3b","2013-06-03",4,5,4
"31157","31157",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31157","31157",2013,"Long Season Small Grains","D3a","2013-04-16",3,2,2
"31157","31157",2013,"Long Season Small Grains","D3b","2013-05-13",4,2,2
"31157","31157",2013,"Native Pasture","D3a","2013-05-01",3,5,4
"31157","31157",2013,"Native Pasture","D3b","2013-06-03",4,5,4
"31159","31159",2013,"Long Season Small Grains","D3a","2013-04-01",3,2,2
"31161","31161",2013,"Forage Sorghum","D3a","2013-07-01",3,2,2
"31161","31161",2013,"Forage Sorghum","D3b","2013-07-29",4,2,2
"31161","31161",2013,"Improved Pasture","D3a","2013-05-01",3,5,4
"31161","31161",2013,"Improved Pasture","D3b","2013-06-03",4,5,4
"31161","31161",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31161","31161",2013,"Long Season Small Grains","D3a","2013-04-16",3,2,2
"31161","31161",2013,"Long Season Small Grains","D3b","2013-05-13",4,2,2
"31161","31161",2013,"Native Pasture","D3a","2013-05-01",3,5,4
"31161","31161",2013,"Native Pasture","D3b","2013-06-03",4,5,4
"31163","31163",2013,"Forage Sorghum","D2","2013-08-25",1,2,1
"31163","31163",2013,"Improved Pasture","D3a","2013-05-01",3,5,3
"31163","31163",2013,"Improved Pasture","D2","2013-07-22",1,5,3
"31163","31163",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31163","31163",2013,"Long Season Small Grains","D3a","2013-04-09",3,2,2
"31163","31163",2013,"Long Season Small Grains","D3b","2013-05-06",4,2,2
"31163","31163",2013,"Native Pasture","D3a","2013-05-01",3,5,3
"31163","31163",2013,"Native Pasture","D2","2013-07-22",1,5,3
"31165","31165",2013,"Forage Sorghum","D3a","2013-07-01",3,2,2
"31165","31165",2013,"Forage Sorghum","D3b","2013-07-29",4,2,2
"31165","31165",2013,"Improved Pasture","D3a","2013-05-01",3,5,4
"31165","31165",2013,"Improved Pasture","D3b","2013-06-03",4,5,4
"31165","31165",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31165","31165",2013,"Long Season Small Grains","D3a","2013-04-16",3,2,2
"31165","31165",2013,"Long Season Small Grains","D3b","2013-05-13",4,2,2
"31165","31165",2013,"Native Pasture","D3a","2013-05-01",3,5,4
"31165","31165",2013,"Native Pasture","D3b","2013-06-03",4,5,4
"31167","31167",2013,"Forage Sorghum","D2","2013-08-25",1,2,1
"31167","31167",2013,"Improved Pasture","D3a","2013-05-01",3,5,3
"31167","31167",2013,"Improved Pasture","D2","2013-07-01",1,5,3
"31167","31167",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31167","31167",2013,"Long Season Small Grains","D3a","2013-04-09",3,2,2
"31167","31167",2013,"Long Season Small Grains","D3b","2013-05-06",4,2,2
"31167","31167",2013,"Native Pasture","D3a","2013-05-01",3,5,3
"31167","31167",2013,"Native Pasture","D2","2013-07-01",1,5,3
"31169","31169",2013,"Improved Pasture","D2","2013-06-25",1,5,1
"31169","31169",2013,"Long Season Small Grains","D3a","2013-04-01",3,2,2
"31169","31169",2013,"Native Pasture","D2","2013-06-25",1,5,1
"31171","31171",2013,"Forage Sorghum","D4a","2013-07-01",4,2,2
"31171","31171",2013,"Forage Sorghum","D4b","2013-07-29",5,2,2
"31171","31171",2013,"Forage Sorghum","D3a","2013-08-06",3,2,2
"31171","31171",2013,"Forage Sorghum","D3b","2013-09-02",4,2,2
"31171","31171",2013,"Improved Pasture","D4a","2013-05-01",4,5,5
"31171","31171",2013,"Improved Pasture","D4b","2013-06-03",5,5,5
"31171","31171",2013,"Improved Pasture","D3a","2013-08-06",3,5,5
"31171","31171",2013,"Improved Pasture","D3b","2013-09-02",4,5,5
"31171","31171",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31171","31171",2013,"Long Season Small Grains","D4b","2013-04-29",5,2,2
"31171","31171",2013,"Native Pasture","D4a","2013-05-01",4,5,5
"31171","31171",2013,"Native Pasture","D4b","2013-06-03",5,5,5
"31171","31171",2013,"Native Pasture","D3a","2013-08-06",3,5,5
"31171","31171",2013,"Native Pasture","D3b","2013-09-02",4,5,5
"31173","31173",2013,"Forage Sorghum","D2","2013-08-25",1,2,1
"31173","31173",2013,"Improved Pasture","D2","2013-06-25",1,5,1
"31173","31173",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31173","31173",2013,"Long Season Small Grains","D3a","2013-04-09",3,2,2
"31173","31173",2013,"Native Pasture","D2","2013-06-25",1,5,1
"31175","31175",2013,"Forage Sorghum","D2","2013-08-25",1,2,1
"31175","31175",2013,"Improved Pasture","D3a","2013-05-01",3,5,3
"31175","31175",2013,"Improved Pasture","D2","2013-07-22",1,5,3
"31175","31175",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31175","31175",2013,"Long Season Small Grains","D3a","2013-04-09",3,2,2
"31175","31175",2013,"Long Season Small Grains","D3b","2013-05-06",4,2,2
"31175","31175",2013,"Native Pasture","D3a","2013-05-01",3,5,3
"31175","31175",2013,"Native Pasture","D2","2013-07-22",1,5,3
"31177","31177",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31177","31177",2013,"Long Season Small Grains","D3a","2013-04-09",3,2,2
"31179","31179",2013,"Forage Sorghum","D2","2013-08-25",1,2,1
"31179","31179",2013,"Improved Pasture","D3a","2013-05-01",3,5,3
"31179","31179",2013,"Improved Pasture","D2","2013-07-15",1,5,3
"31179","31179",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31179","31179",2013,"Long Season Small Grains","D3a","2013-04-09",3,2,2
"31179","31179",2013,"Long Season Small Grains","D3b","2013-05-06",4,2,2
"31179","31179",2013,"Native Pasture","D3a","2013-05-01",3,5,3
"31179","31179",2013,"Native Pasture","D2","2013-07-15",1,5,3
"31181","31181",2013,"Forage Sorghum","D3a","2013-07-01",3,2,2
"31181","31181",2013,"Forage Sorghum","D3b","2013-07-29",4,2,2
"31181","31181",2013,"Improved Pasture","D3a","2013-05-01",3,5,4
"31181","31181",2013,"Improved Pasture","D3b","2013-06-03",4,5,4
"31181","31181",2013,"Long Season Small Grains","D3a","2013-04-01",3,2,2
"31181","31181",2013,"Long Season Small Grains","D3b","2013-04-29",4,2,2
"31181","31181",2013,"Native Pasture","D3a","2013-05-01",3,5,4
"31181","31181",2013,"Native Pasture","D3b","2013-06-03",4,5,4
"31183","31183",2013,"Forage Sorghum","D2","2013-08-25",1,2,1
"31183","31183",2013,"Improved Pasture","D3a","2013-05-01",3,5,3
"31183","31183",2013,"Improved Pasture","D2","2013-07-22",1,5,3
"31183","31183",2013,"Long Season Small Grains","D4a","2013-04-01",4,2,2
"31183","31183",2013,"Long Season Small Grains","D3a","2013-04-09",3,2,2
"31183","31183",2013,"Long Season Small Grains","D3b","2013-05-06",4,2,2
"31183","31183",2013,"Native Pasture","D3a","2013-05-01",3,5,3
"31183","31183",2013,"Native Pasture","D2","2013-07-22",1,5,3
"31185","31185",2013,"Long Season Small Grains","D3a","2013-04-01",3,2,2
"32001","32001",2013,"Native Pasture","D3a","2013-01-01",3,5,5
"32001","32001",2013,"Native Pasture","D3b","2013-01-28",4,5,5
"32001","32001",2013,"Native Pasture","D4a","2013-07-02",4,5,5
"32001","32001",2013,"Native Pasture","D4b","2013-07-29",5,5,5
"32003","32003",2013,"Improved Pasture","D2","2012-10-26",1,5,1
"32003","32003",2013,"Native Pasture","D2","2013-02-25",1,5,1
"32005","32005",2013,"Native Pasture","D2","2013-02-25",1,5,1
"32007","32007",2013,"Improved Pasture","D3a","2013-06-19",3,5,4
"32007","32007",2013,"Improved Pasture","D3b","2013-07-22",4,5,4
"32007","32007",2013,"Native Pasture","D3a","2013-04-01",3,5,4
"32007","32007",2013,"Native Pasture","D3b","2013-04-29",4,5,4
"32009","32009",2013,"Native Pasture","D2","2013-02-25",1,5,1
"32011","32011",2013,"Improved Pasture","D3a","2013-06-20",3,4,4
"32011","32011",2013,"Improved Pasture","D3b","2013-07-22",4,4,4
"32011","32011",2013,"Native Pasture","D2","2013-05-26",1,5,4
"32011","32011",2013,"Native Pasture","D3a","2013-06-18",3,5,4
"32011","32011",2013,"Native Pasture","D3b","2013-07-15",4,5,4
"32013","32013",2013,"Improved Pasture","D3a","2013-05-20",3,5,4
"32013","32013",2013,"Improved Pasture","D3b","2013-06-17",4,5,4
"32013","32013",2013,"Long Season Small Grains","D3a","2013-05-20",3,5,4
"32013","32013",2013,"Long Season Small Grains","D3b","2013-06-17",4,5,4
"32013","32013",2013,"Native Pasture","D3a","2013-01-01",3,5,4
"32013","32013",2013,"Native Pasture","D2","2013-03-04",1,5,4
"32013","32013",2013,"Native Pasture","D3b","2013-03-25",4,5,4
"32015","32015",2013,"Improved Pasture","D3a","2013-05-20",3,5,5
"32015","32015",2013,"Improved Pasture","D3b","2013-06-17",4,5,5
"32015","32015",2013,"Improved Pasture","D4a","2013-07-02",4,5,5
"32015","32015",2013,"Improved Pasture","D4b","2013-07-29",5,5,5
"32015","32015",2013,"Native Pasture","D3a","2013-01-01",3,5,5
"32015","32015",2013,"Native Pasture","D3b","2013-01-28",4,5,5
"32015","32015",2013,"Native Pasture","D4a","2013-07-02",4,5,5
"32015","32015",2013,"Native Pasture","D4b","2013-07-29",5,5,5
"32017","32017",2013,"Native Pasture","D2","2013-04-16",1,5,4
"32017","32017",2013,"Native Pasture","D3a","2013-08-06",3,5,4
"32017","32017",2013,"Native Pasture","D3b","2013-09-02",4,5,4
"32019","32019",2013,"Native Pasture","D3a","2013-01-01",3,5,4
"32019","32019",2013,"Native Pasture","D3b","2013-01-28",4,5,4
"32021","32021",2013,"Native Pasture","D3a","2013-01-01",3,5,4
"32021","32021",2013,"Native Pasture","D3b","2013-01-28",4,5,4
"32023","32023",2013,"Native Pasture","D3a","2013-01-01",3,5,4
"32023","32023",2013,"Native Pasture","D3b","2013-01-28",4,5,4
"32023","32035",2013,"Native Pasture","D3a","2013-02-20",3,5,4
"32023","32035",2013,"Native Pasture","D3b","2013-03-25",4,5,4
"32027","32027",2013,"Improved Pasture","D4a","2013-07-16",4,4,4
"32027","32027",2013,"Improved Pasture","D4b","2013-08-12",5,4,4
"32027","32027",2013,"Native Pasture","D3a","2013-01-01",3,5,5
"32027","32027",2013,"Native Pasture","D3b","2013-01-28",4,5,5
"32027","32027",2013,"Native Pasture","D4a","2013-07-02",4,5,5
"32027","32027",2013,"Native Pasture","D4b","2013-07-29",5,5,5
"32029","32029",2013,"Native Pasture","D2","2013-07-14",1,5,1
"32031","32031",2013,"Native Pasture","D3a","2013-01-01",3,5,4
"32031","32031",2013,"Native Pasture","D3b","2013-01-28",4,5,4
"32033","32033",2013,"Native Pasture","D3a","2013-02-20",3,5,4
"32033","32033",2013,"Native Pasture","D3b","2013-03-25",4,5,4
"32033","32033",2013,"Native Pasture","D2","2013-11-11",1,5,4
"32510","32510",2013,"Native Pasture","D2","2013-02-25",1,5,1
"35001","35001",2013,"Native Pasture","D3a","2013-02-19",3,5,5
"35001","35001",2013,"Native Pasture","D3b","2013-03-18",4,5,5
"35001","35001",2013,"Native Pasture","D4a","2013-04-30",4,5,5
"35001","35001",2013,"Native Pasture","D4b","2013-05-27",5,5,5
"35001","35001",2013,"Native Pasture","D2","2013-11-11",1,5,5
"35003","35003",2013,"Native Pasture","D3a","2013-02-19",3,5,4
"35003","35003",2013,"Native Pasture","D3b","2013-03-18",4,5,4
"35003","35003",2013,"Native Pasture","D2","2013-11-11",1,5,4
"35005","35005",2013,"Native Pasture","D3a","2013-01-01",3,5,5
"35005","35005",2013,"Native Pasture","D3b","2013-01-28",4,5,5
"35005","35005",2013,"Native Pasture","D4a","2013-05-07",4,5,5
"35005","35005",2013,"Native Pasture","D4b","2013-06-03",5,5,5
"35006","35006",2013,"Forage Sorghum","D3a","2013-09-01",3,2,2
"35006","35006",2013,"Forage Sorghum","D2","2013-11-11",1,2,2
"35006","35006",2013,"Improved Pasture","D3a","2013-01-01",3,5,5
"35006","35006",2013,"Improved Pasture","D3b","2013-01-28",4,5,5
"35006","35006",2013,"Improved Pasture","D4a","2013-04-30",4,5,5
"35006","35006",2013,"Improved Pasture","D4b","2013-05-27",5,5,5
"35006","35006",2013,"Improved Pasture","D2","2013-11-11",1,5,5
"35006","35006",2013,"Native Pasture","D3a","2013-01-01",3,5,5
